task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Bug Fix,Medium,Tech Lead,C++,High,6,5,0,12,9,11,True,0,False,2.7,3,1,1,0,2.1229614
Documentation,Low,Senior,C++,Low,10,4,1,20,4,9,False,2,False,4.375,0,3,0,1,3.63757969
Testing,High,Senior,C++,Low,6,5,2,12,5,12,False,2,False,3.8,1,3,0,1,3.100097
Deployment,High,Senior,JavaScript,Low,11,5,3,22,6,17,True,2,False,2.55,2,3,0,0,6.41368613
Code Review,Medium,Junior,Java,Critical,3,4,3,6,4,12,False,3,False,3.5,2,1,0,1,1.45652812
Documentation,Low,Tech Lead,Other,Critical,8,4,2,16,7,17,True,1,False,1.5,4,0,0,0,3.000585
Deployment,Medium,Tech Lead,Java,Critical,9,3,3,18,1,16,True,3,False,3.5,1,1,1,0,3.48346097
Design Review,Low,Tech Lead,Python,High,9,3,3,18,2,9,True,0,False,2.08333333,2,1,0,0,3.47252063
Refactoring,Low,Mid,C++,Low,13,2,0,26,3,16,True,1,False,2.375,1,1,0,0,5.41738313
Client Meeting,Low,Tech Lead,Go,Critical,3,3,1,6,4,10,False,3,False,2.08333333,2,1,0,0,1.29508125
Feature Dev,High,Senior,C++,High,8,3,2,16,9,12,True,2,False,2.91666667,2,0,1,0,3.65598214
Testing,Medium,Senior,Go,Critical,4,2,1,8,9,12,False,2,False,4.5,0,1,1,0,1.40680313
Refactoring,Low,Mid,JavaScript,Medium,11,3,1,22,5,14,True,1,False,3.58333333,2,0,0,1,3.86701656
Design Review,High,Senior,Go,Low,7,4,3,14,9,12,False,3,False,3.5,2,1,0,1,3.83750125
Design Review,Low,Junior,Python,Critical,6,4,2,12,6,14,False,0,True,3.9375,1,2,0,1,1.97341392
Bug Fix,Medium,Senior,Go,Critical,10,4,1,20,1,10,True,3,False,3.0,2,1,1,0,3.65985244
Documentation,Low,Senior,Python,Low,13,5,1,26,4,17,True,0,False,3.8,1,3,0,1,4.82274293
Code Review,Medium,Senior,Other,Medium,5,5,0,10,3,18,False,1,False,2.7,3,1,1,0,1.965705
Design Review,High,Tech Lead,JavaScript,Critical,4,2,0,8,1,10,False,3,False,2.375,1,1,0,0,1.78489375
Refactoring,Medium,Tech Lead,Go,Medium,7,2,1,14,3,16,False,2,False,1.5,2,0,0,0,3.22875
Code Review,Medium,Junior,Other,Low,1,2,0,2,6,18,False,1,False,3.25,0,2,0,0,0.515625
Design Review,High,Mid,C++,Medium,10,2,2,20,3,12,False,2,True,2.375,1,1,0,0,5.5048125
Deployment,High,Junior,Python,Medium,1,2,2,2,9,15,False,3,False,5.75,0,0,2,0,0.84694
Bug Fix,Low,Tech Lead,Python,Low,13,4,1,26,4,13,True,1,False,3.9375,1,2,0,1,4.88540276
Code Review,Low,Senior,JavaScript,Low,6,2,2,12,6,12,False,0,True,2.375,1,1,0,0,2.92078875
Refactoring,Low,Tech Lead,Other,Low,8,2,3,16,5,14,True,2,True,2.375,1,1,0,0,4.40077378
Refactoring,High,Mid,Go,Low,1,4,1,2,7,14,False,2,False,3.4375,1,2,1,0,0.80215059
Feature Dev,Medium,Junior,Other,Low,8,4,2,16,2,10,False,0,False,3.9375,1,2,0,1,3.30317969
Documentation,High,Mid,Java,Low,8,2,3,16,1,16,True,0,False,1.5,2,0,0,0,4.88940375
Documentation,Medium,Senior,Other,Medium,13,3,3,26,8,15,True,0,False,3.5,1,1,1,0,5.32293563
Deployment,High,Tech Lead,Python,Low,4,4,0,8,10,13,True,3,False,4.0625,1,1,2,0,2.08379758
Deployment,Medium,Mid,Python,Low,9,2,2,18,8,14,False,1,False,2.375,1,1,0,0,4.3175
Design Review,High,Mid,Other,Medium,4,2,1,8,9,17,True,3,False,3.625,1,0,1,0,2.14286034
Testing,Medium,Senior,Java,High,3,5,0,6,9,13,False,3,False,3.95,2,1,1,1,1.120905
Code Review,High,Senior,Other,Medium,10,4,0,20,7,16,False,1,False,3.4375,1,2,1,0,4.23132188
Testing,Low,Senior,Java,Medium,10,2,0,20,2,18,False,3,False,2.375,1,1,0,0,3.826875
Documentation,High,Senior,C++,Critical,6,3,2,12,6,14,False,3,True,2.08333333,2,1,0,0,3.12851
Client Meeting,High,Tech Lead,JavaScript,Medium,3,5,3,6,10,18,False,3,False,3.4,1,3,1,0,1.921473
Refactoring,High,Tech Lead,C++,High,7,2,1,14,5,16,False,3,False,2.375,1,1,0,0,3.24106875
Deployment,High,Junior,JavaScript,Low,12,2,3,24,7,11,False,0,True,4.5,0,1,1,0,6.13111538
Design Review,High,Junior,C++,High,6,2,0,12,3,10,True,1,False,2.375,1,1,0,0,2.65202438
Deployment,Medium,Senior,JavaScript,Low,4,2,3,8,3,18,False,1,False,2.375,1,1,0,0,2.32065625
Design Review,Medium,Junior,Python,Critical,12,3,0,24,3,17,False,0,False,2.91666667,2,0,1,0,3.77621
Documentation,Medium,Tech Lead,Java,Medium,13,4,3,26,8,16,True,2,False,4.375,0,3,0,1,5.14242422
Documentation,High,Junior,Python,Medium,11,5,1,22,9,18,True,0,False,3.05,2,2,1,0,5.02779979
Design Review,High,Tech Lead,Java,Medium,10,4,2,20,4,14,False,3,False,4.0625,1,1,2,0,4.383925
Code Review,High,Tech Lead,Java,High,3,5,2,6,8,9,False,2,False,3.9,1,2,2,0,1.4393844
Testing,Medium,Tech Lead,JavaScript,Low,13,2,0,26,9,14,False,0,False,2.375,1,1,0,0,5.61275
Feature Dev,Medium,Junior,Other,Low,3,4,1,6,8,17,True,1,False,5.1875,1,0,2,1,1.26694838
Bug Fix,Low,Tech Lead,JavaScript,Critical,9,4,3,18,1,18,False,1,False,1.9375,3,1,0,0,3.23156719
Testing,High,Tech Lead,Go,Critical,1,4,2,2,8,17,False,0,False,3.4375,1,2,1,0,0.58158169
Testing,Medium,Senior,Other,High,1,4,0,2,7,15,False,3,False,3.875,0,3,1,0,0.55380938
Testing,High,Mid,Other,Medium,3,4,3,6,3,15,True,3,True,3.625,2,0,2,0,2.12464704
Bug Fix,Medium,Senior,Go,Low,3,4,2,6,3,16,True,2,False,3.4375,1,2,1,0,1.76770223
Client Meeting,Low,Senior,JavaScript,Critical,8,4,0,16,3,18,True,1,False,2.8125,1,3,0,0,2.55160172
Design Review,Low,Senior,Java,High,11,2,1,22,9,16,False,0,False,1.5,2,0,0,0,3.791475
Feature Dev,Low,Junior,Other,High,5,3,0,10,1,9,False,1,False,4.75,0,2,0,1,1.40113125
Code Review,Medium,Senior,Other,High,12,2,1,24,6,18,False,1,False,1.5,2,0,0,0,4.658625
Refactoring,Medium,Tech Lead,C++,High,3,2,1,6,5,10,True,1,False,2.375,1,1,0,0,1.34455781
Design Review,Medium,Junior,Python,High,7,4,2,14,7,10,False,0,False,4.125,2,0,1,1,2.2940775
Refactoring,Medium,Senior,Java,Medium,9,3,3,18,10,12,True,1,False,2.66666667,1,2,0,0,4.21225
Refactoring,Medium,Junior,Go,High,4,2,2,8,6,13,True,1,True,2.375,1,1,0,0,2.04001875
Documentation,Medium,Senior,Other,Medium,8,5,0,16,6,15,True,0,True,4.8,1,1,2,1,2.8289184
Deployment,High,Tech Lead,C++,Critical,13,4,2,26,9,16,False,0,True,2.375,2,2,0,0,5.76170375
Testing,Medium,Junior,C++,Critical,2,3,3,4,1,9,False,3,False,1.5,3,0,0,0,1.3504375
Deployment,Medium,Tech Lead,Go,Medium,2,4,0,4,4,13,False,0,False,3.4375,1,2,1,0,0.720225
Client Meeting,Low,Tech Lead,Other,Medium,2,2,1,4,5,10,False,0,True,2.375,1,1,0,0,0.93905625
Design Review,Medium,Mid,JavaScript,High,10,5,0,20,9,12,False,2,False,2.7,3,1,1,0,3.538269
Deployment,Low,Senior,Other,Critical,12,2,2,24,10,14,False,0,False,2.375,1,1,0,0,3.85336875
Design Review,Medium,Junior,Other,Medium,3,3,3,6,3,17,False,3,False,3.58333333,2,0,0,1,1.70584375
Deployment,Medium,Tech Lead,Python,Low,13,3,1,26,1,15,False,0,False,4.33333333,1,0,2,0,4.88651167
Testing,Medium,Tech Lead,Other,Low,12,4,3,24,2,9,False,1,False,2.5625,3,0,1,0,5.54789984
Code Review,High,Senior,Go,Critical,1,3,0,2,6,12,True,0,False,2.91666667,2,0,1,0,0.5
Documentation,Low,Mid,JavaScript,Medium,3,2,0,6,1,12,True,3,True,1.5,2,0,0,0,1.6337475
Design Review,Medium,Tech Lead,Python,Critical,10,5,3,20,6,11,False,1,True,2.2,3,2,0,0,4.2117075
Documentation,High,Mid,Other,High,2,5,1,4,8,9,True,0,False,3.4,1,3,1,0,0.91215842
Client Meeting,High,Junior,Other,High,12,2,0,24,2,13,False,3,False,2.375,1,1,0,0,5.1397875
Feature Dev,High,Junior,Other,High,13,2,1,26,4,10,False,2,True,2.375,1,1,0,0,6.14919938
Bug Fix,High,Senior,C++,Low,4,5,2,8,10,12,True,0,True,3.4,1,3,1,0,2.45269263
Client Meeting,High,Mid,Java,Medium,9,3,2,18,4,18,False,0,False,4.08333333,0,2,1,0,3.858175
Code Review,Medium,Junior,Java,High,1,5,1,2,5,13,False,3,True,3.05,2,2,1,0,0.77340161
Feature Dev,Medium,Tech Lead,Java,Low,2,2,1,4,2,15,True,2,False,3.625,1,0,1,0,1.1837198
Refactoring,Medium,Mid,Go,Low,6,3,0,12,7,16,False,0,True,2.91666667,2,0,1,0,2.687773
Design Review,Medium,Mid,Go,Critical,1,3,1,2,8,18,False,0,True,2.08333333,2,1,0,0,0.51210729
Testing,High,Tech Lead,C++,Low,12,2,0,24,8,10,False,1,True,3.25,0,2,0,0,6.3751875
Feature Dev,Medium,Mid,Other,High,7,2,0,14,5,14,True,1,False,1.5,2,0,0,0,2.8090125
Feature Dev,High,Senior,Go,Low,12,4,0,24,9,9,True,3,True,2.375,2,2,0,0,7.25566669
Testing,Medium,Tech Lead,Go,Low,10,2,0,20,1,15,True,1,True,1.5,2,0,0,0,5.33927625
Deployment,High,Mid,Python,Critical,6,2,2,12,10,13,True,0,False,1.5,2,0,0,0,2.79932625
Deployment,High,Senior,C++,Critical,4,3,0,8,3,15,False,3,False,4.33333333,1,0,2,0,1.51037633
Client Meeting,High,Junior,Java,Medium,10,3,2,20,10,10,True,0,False,3.25,0,3,0,0,4.8234375
Code Review,Medium,Senior,C++,Critical,13,3,0,26,7,14,False,0,False,4.16666667,1,1,0,1,3.74410833
Client Meeting,Low,Tech Lead,Go,Critical,13,3,3,26,1,11,False,0,False,1.5,3,0,0,0,4.4695125
Documentation,High,Junior,C++,High,7,4,3,14,6,18,False,3,False,3.4375,1,2,1,0,3.21670491
Testing,High,Tech Lead,Other,Critical,5,2,2,10,4,14,False,0,False,2.375,1,1,0,0,2.1685625
Feature Dev,High,Senior,JavaScript,Medium,12,2,0,24,7,13,True,2,False,2.375,1,1,0,0,5.8933875
Feature Dev,High,Senior,Java,High,12,4,2,24,4,12,True,1,False,5.1875,1,0,2,1,4.2321636
Bug Fix,High,Junior,Python,Medium,6,3,2,12,5,13,False,1,False,3.5,1,1,1,0,2.83531
Code Review,High,Mid,JavaScript,Medium,10,3,0,20,9,11,False,1,False,4.33333333,1,0,2,0,3.90256667
Testing,High,Mid,Other,High,1,4,2,2,8,9,False,0,False,3.625,2,0,2,0,0.5907195
Bug Fix,Medium,Mid,C++,Low,8,5,3,16,7,17,False,1,False,3.05,2,2,1,0,3.79118438
Code Review,Medium,Junior,Other,Low,13,4,0,26,9,17,False,2,False,3.5,2,1,0,1,5.219775
Feature Dev,High,Junior,Go,High,1,3,0,2,5,12,True,3,False,3.5,1,1,1,0,0.64440495
Feature Dev,High,Senior,Other,Medium,4,4,3,8,6,16,True,2,True,3.0,2,1,1,0,2.65018793
Documentation,Medium,Junior,Python,Critical,13,2,0,26,3,9,True,0,False,4.5,0,1,1,0,3.93904875
Design Review,High,Mid,Other,Critical,8,4,1,16,6,17,True,2,True,3.4375,1,2,1,0,3.56192
Deployment,Medium,Senior,Python,Low,10,2,1,20,6,11,True,3,False,4.5,0,1,1,0,4.36236281
Code Review,High,Mid,JavaScript,Low,13,3,3,26,8,12,True,0,False,4.91666667,0,1,2,0,5.96298106
Refactoring,Low,Senior,Python,High,1,4,3,2,3,12,False,3,False,1.5,4,0,0,0,1.023975
Code Review,Medium,Mid,Go,Critical,9,5,3,18,1,13,False,2,False,4.3,1,2,1,1,2.9412975
Bug Fix,High,Tech Lead,C++,Low,1,3,1,2,4,12,True,3,False,2.08333333,2,1,0,0,1.04667063
Testing,High,Senior,Go,High,11,4,0,22,2,10,True,0,True,2.375,2,2,0,0,5.16124744
Code Review,Low,Senior,C++,Critical,10,3,2,20,6,17,True,2,False,4.16666667,1,1,0,1,3.09968969
Documentation,Medium,Mid,Other,Low,1,2,0,2,2,9,False,1,True,1.5,2,0,0,0,0.620125
Bug Fix,Low,Junior,Python,High,5,4,3,10,2,16,False,2,False,1.9375,3,1,0,0,2.21189063
Feature Dev,Medium,Junior,Java,Medium,11,2,0,22,9,10,False,2,False,3.25,0,2,0,0,4.3125
Documentation,Medium,Senior,Java,Critical,6,5,3,12,7,10,False,2,False,4.8,1,1,2,1,1.9842995
Bug Fix,Medium,Junior,Go,Critical,12,3,0,24,1,16,False,2,False,2.08333333,2,1,0,0,4.23229167
Bug Fix,High,Senior,C++,Medium,10,3,3,20,9,12,True,0,False,5.0,1,0,1,1,4.146555
Documentation,Low,Senior,C++,Medium,12,4,1,24,8,17,True,3,True,3.9375,1,2,0,1,4.72685013
Code Review,High,Tech Lead,Python,Critical,8,2,2,16,1,15,False,3,False,3.625,1,0,1,0,3.24214012
Testing,High,Tech Lead,C++,Critical,9,3,3,18,6,12,True,2,True,2.91666667,2,0,1,0,4.35243604
Bug Fix,Medium,Senior,Java,Low,8,4,0,16,3,14,False,2,False,1.5,4,0,0,0,3.8335
Testing,Medium,Junior,Other,High,12,2,3,24,8,15,False,2,False,3.625,1,0,1,0,4.37127469
Code Review,Low,Tech Lead,Java,Low,1,2,0,2,3,9,False,0,False,2.375,1,1,0,0,0.5
Client Meeting,High,Junior,Other,Low,8,2,3,16,6,17,True,1,False,3.25,0,2,0,0,4.58029688
Client Meeting,Low,Senior,Java,Low,8,5,1,16,9,9,False,3,False,2.75,4,0,0,1,3.34935563
Code Review,High,Tech Lead,Python,Medium,2,3,1,4,3,12,True,2,True,4.75,0,2,0,1,1.20190022
Testing,Low,Junior,Python,Critical,11,5,2,22,2,9,True,2,False,3.1,3,1,0,1,3.57353876
Deployment,High,Tech Lead,Other,High,11,4,3,22,10,15,False,3,False,4.0625,1,1,2,0,4.40837381
Bug Fix,Medium,Senior,C++,Low,1,5,3,2,2,17,True,2,False,2.2,3,2,0,0,1.2006225
Deployment,Medium,Mid,Python,Low,1,5,0,2,3,13,False,0,True,3.45,2,2,0,1,0.5
Testing,Medium,Junior,JavaScript,High,9,3,2,18,6,17,True,1,True,2.08333333,2,1,0,0,4.140675
Documentation,Low,Senior,Go,Low,9,4,3,18,2,15,False,3,False,3.0625,3,0,0,1,3.94804266
Documentation,High,Senior,Go,High,8,5,1,16,9,14,True,0,False,3.95,2,1,1,1,3.0051463
Feature Dev,Medium,Junior,Go,High,10,4,3,20,6,10,False,3,False,3.25,0,4,0,0,4.0078125
Design Review,Medium,Tech Lead,Go,Low,6,2,2,12,8,13,False,3,False,4.5,0,1,1,0,2.800875
Code Review,Low,Junior,Python,High,5,3,3,10,8,15,True,0,False,2.08333333,2,1,0,0,2.11739063
Design Review,High,Tech Lead,C++,Low,6,4,3,12,10,11,True,3,True,5.0,0,2,1,1,3.48729381
Documentation,Low,Senior,JavaScript,Medium,9,2,2,18,5,17,False,1,True,2.375,1,1,0,0,3.928925
Deployment,Medium,Senior,Python,Low,1,4,3,2,9,10,False,2,False,3.875,0,3,1,0,1.01531719
Feature Dev,Medium,Mid,Go,Critical,12,5,2,24,2,16,True,0,False,3.9,1,2,2,0,3.87217373
Design Review,Medium,Tech Lead,JavaScript,Critical,10,4,1,20,9,10,True,3,False,2.375,2,2,0,0,3.89715703
Design Review,Low,Mid,Python,Critical,11,4,3,22,1,10,True,2,False,3.5,2,1,0,1,3.61555097
Refactoring,High,Tech Lead,Other,Critical,12,2,0,24,6,16,False,3,False,4.5,0,1,1,0,4.19876625
Design Review,Medium,Junior,C++,High,1,2,1,2,4,14,False,2,False,2.375,1,1,0,0,0.66234375
Testing,High,Junior,Go,Medium,7,2,0,14,7,11,False,1,False,3.625,1,0,1,0,2.9587425
Testing,Medium,Junior,Go,Low,11,4,2,22,5,18,True,3,False,2.5625,3,0,1,0,5.44420078
Documentation,High,Tech Lead,C++,Medium,3,3,0,6,4,17,False,1,True,3.5,1,1,1,0,1.460723
Refactoring,High,Mid,Go,Low,12,5,1,24,9,10,False,0,False,3.4,1,3,1,0,5.6263977
Code Review,Low,Tech Lead,Java,High,9,5,3,18,1,18,False,2,False,2.2,3,2,0,0,3.46599
Documentation,High,Tech Lead,Java,Medium,11,5,0,22,9,13,False,0,False,4.8,1,1,2,1,3.872924
Feature Dev,Medium,Mid,Go,High,5,2,3,10,9,14,False,1,False,1.5,2,0,0,0,2.352375
Feature Dev,Medium,Junior,C++,Low,13,5,2,26,3,18,True,0,True,3.05,2,2,1,0,6.42226633
Documentation,High,Junior,JavaScript,Critical,4,2,0,8,9,18,True,3,True,2.375,1,1,0,0,2.06155228
Documentation,Medium,Mid,Java,Low,8,5,0,16,4,11,False,0,False,3.05,2,2,1,0,3.235144
Refactoring,Low,Mid,C++,High,2,3,1,4,4,18,False,3,False,4.16666667,1,1,0,1,0.89197875
Deployment,High,Senior,Go,High,12,5,3,24,7,17,False,3,True,4.25,0,3,2,0,5.17844003
Design Review,Medium,Mid,JavaScript,High,10,2,3,20,10,15,True,1,False,2.375,1,1,0,0,4.21912969
Client Meeting,Low,Senior,Other,High,10,3,0,20,10,18,False,2,True,1.5,3,0,0,0,3.85605
Deployment,Low,Tech Lead,Other,Medium,9,4,3,18,3,10,False,2,False,3.5,2,1,0,1,3.4183375
Bug Fix,Medium,Mid,Other,Critical,12,4,2,24,6,16,False,3,False,2.5625,3,0,1,0,4.32707906
Testing,High,Senior,Other,Low,12,3,2,24,5,9,False,0,False,4.16666667,1,1,0,1,5.4230275
Documentation,High,Junior,C++,High,10,4,3,20,9,15,False,0,False,3.9375,1,2,0,1,3.89946797
Design Review,Medium,Senior,JavaScript,Critical,13,5,2,26,6,11,False,1,False,4.45,2,0,2,1,3.717441
Testing,High,Tech Lead,Go,Critical,1,4,1,2,1,12,False,1,False,3.9375,1,2,0,1,0.51778414
Code Review,Medium,Junior,C++,Critical,8,3,2,16,5,14,False,1,True,3.5,1,1,1,0,3.0201435
Code Review,High,Junior,Python,High,11,5,2,22,3,10,True,0,False,3.9,1,2,2,0,4.30896564
Testing,Low,Tech Lead,JavaScript,Medium,7,2,1,14,7,17,False,1,True,2.375,1,1,0,0,2.98986875
Feature Dev,Medium,Junior,Java,Critical,9,2,0,18,7,15,False,0,False,1.5,2,0,0,0,3.1365
Bug Fix,High,Junior,C++,Medium,4,2,3,8,2,14,True,0,False,2.375,1,1,0,0,2.35941563
Testing,Medium,Junior,Go,Low,13,5,2,26,1,11,False,0,True,3.05,2,2,1,0,6.11644413
Deployment,Medium,Senior,JavaScript,High,13,4,2,26,1,12,False,2,False,4.5,0,2,2,0,4.219425
Refactoring,High,Junior,Python,Critical,12,2,0,24,10,18,True,1,False,2.375,1,1,0,0,4.92180281
Client Meeting,Low,Mid,Other,High,7,4,3,14,7,10,False,0,False,3.5,2,1,0,1,2.34889875
Testing,Medium,Tech Lead,Go,Medium,10,2,2,20,5,18,False,3,True,4.5,0,1,1,0,4.294675
Client Meeting,Low,Senior,Other,Low,6,3,3,12,3,10,False,0,True,2.66666667,1,2,0,0,3.05283
Client Meeting,Medium,Senior,Python,High,11,2,0,22,6,16,False,0,True,3.625,1,0,1,0,3.88201275
Documentation,High,Senior,Other,Critical,1,4,3,2,4,9,True,3,False,3.0,2,1,1,0,0.99515089
Design Review,High,Mid,Java,High,10,3,1,20,1,15,True,3,False,4.75,0,2,0,1,3.91026234
Feature Dev,High,Tech Lead,C++,High,4,5,2,8,1,13,True,2,False,4.65,0,3,1,1,1.76483853
Design Review,Medium,Mid,Go,High,2,3,2,4,4,14,False,3,False,4.75,0,2,0,1,1.0324125
Code Review,Medium,Mid,Python,Medium,7,3,3,14,5,16,True,3,True,3.5,1,1,1,0,3.67894931
Code Review,High,Junior,JavaScript,Critical,6,5,3,12,4,14,False,0,True,3.9,1,2,2,0,2.55324845
Design Review,Low,Junior,Other,Medium,6,3,0,12,10,13,False,2,True,3.25,0,3,0,0,2.43375
Client Meeting,High,Senior,Other,Critical,2,5,0,4,2,9,False,0,False,4.45,2,0,2,1,0.61072245
Testing,Medium,Junior,Java,Medium,5,2,3,10,2,12,False,0,False,1.5,2,0,0,0,2.51125
Refactoring,Medium,Senior,Python,High,6,2,1,12,5,12,True,3,False,3.625,1,0,1,0,2.40019073
Documentation,High,Junior,Go,Critical,8,3,0,16,4,9,False,3,False,5.0,1,0,1,1,2.645506
Design Review,Medium,Junior,C++,High,12,5,1,24,3,9,True,1,False,3.45,2,2,0,1,4.20494878
Bug Fix,Medium,Junior,Go,Medium,1,5,1,2,3,16,False,2,True,4.3,1,2,1,1,0.671715
Client Meeting,High,Senior,Java,Low,9,3,3,18,2,13,True,2,True,4.91666667,0,1,2,0,4.88630594
Code Review,High,Junior,JavaScript,High,5,4,2,10,2,15,True,2,False,4.5625,1,1,1,1,2.12242275
Refactoring,Medium,Tech Lead,Go,Medium,9,4,2,18,1,16,True,3,False,1.9375,3,1,0,0,4.42378125
Design Review,Low,Tech Lead,JavaScript,Medium,2,2,3,4,8,18,False,1,False,2.375,1,1,0,0,1.2461875
Documentation,Medium,Tech Lead,JavaScript,Critical,8,4,3,16,6,10,True,3,True,4.0625,1,1,2,0,3.26932261
Code Review,Medium,Mid,Python,High,10,3,1,20,8,10,True,0,False,2.08333333,2,1,0,0,3.90540938
Refactoring,Low,Tech Lead,Java,Low,1,4,1,2,7,10,False,3,True,3.5,2,1,0,1,0.86126288
Client Meeting,Low,Senior,Python,Low,6,2,3,12,10,11,True,3,False,1.5,2,0,0,0,3.44507625
Code Review,Medium,Mid,Python,Low,12,3,0,24,9,17,False,1,False,2.66666667,1,2,0,0,5.21033333
Feature Dev,Medium,Junior,C++,Low,6,5,1,12,1,14,True,2,False,3.75,0,4,1,0,2.81137828
Client Meeting,Low,Mid,Go,Low,7,3,3,14,10,12,False,0,True,2.66666667,1,2,0,0,3.47391
Documentation,Medium,Senior,Other,Medium,8,2,1,16,5,16,True,1,False,4.5,0,1,1,0,3.07459688
Bug Fix,Low,Mid,Java,Critical,9,4,3,18,9,11,True,0,False,2.375,2,2,0,0,3.23157516
Bug Fix,Medium,Senior,Java,High,10,5,3,20,5,9,False,1,False,2.2,3,2,0,0,4.05405
Client Meeting,Low,Junior,Python,Low,2,3,3,4,1,16,True,2,False,2.08333333,2,1,0,0,1.57575688
Testing,High,Junior,Java,Medium,6,2,2,12,7,11,True,3,False,4.5,0,1,1,0,2.99439
Client Meeting,High,Mid,JavaScript,Critical,10,4,3,20,10,15,True,0,False,3.4375,1,2,1,0,4.05768013
Documentation,High,Junior,JavaScript,High,1,3,3,2,5,16,False,1,False,2.91666667,2,0,1,0,0.84131737
Feature Dev,Low,Junior,C++,Critical,2,4,2,4,6,18,False,1,True,1.9375,3,1,0,0,1.0504725
Design Review,High,Mid,Java,Medium,7,3,1,14,10,17,True,0,False,3.25,0,3,0,0,3.31734375
Deployment,Medium,Junior,Other,Low,1,3,1,2,4,11,False,1,False,5.0,1,0,1,1,0.55913
Design Review,High,Mid,JavaScript,High,3,4,0,6,9,18,False,3,False,2.375,2,2,0,0,1.48365
Bug Fix,Medium,Mid,Python,Critical,4,5,1,8,2,14,True,1,False,3.95,2,1,1,1,1.37092909
Documentation,High,Tech Lead,Go,High,13,2,3,26,4,10,True,1,False,4.5,0,1,1,0,5.23750894
Design Review,Medium,Junior,Java,Medium,8,5,0,16,3,11,False,1,False,4.45,2,0,2,1,2.5772175
Documentation,High,Tech Lead,Python,Medium,12,5,0,24,9,16,False,1,False,2.55,2,3,0,0,5.46545
Code Review,Medium,Tech Lead,Other,Low,1,5,0,2,1,18,True,1,True,2.2,3,2,0,0,0.6288975
Bug Fix,Medium,Senior,C++,Low,9,5,0,18,10,9,False,3,False,1.85,4,1,0,0,4.322175
Feature Dev,Medium,Junior,Java,Medium,11,2,3,22,9,17,False,1,False,1.5,2,0,0,0,5.07375
Client Meeting,Low,Mid,Go,Low,6,5,2,12,7,17,True,1,False,2.55,2,3,0,0,2.875488
Bug Fix,Medium,Tech Lead,JavaScript,High,9,2,1,18,3,14,False,2,False,3.25,0,2,0,0,3.3328125
Code Review,Medium,Senior,Java,Low,9,4,1,18,4,12,False,1,False,2.5625,3,0,1,0,3.99241391
Client Meeting,High,Mid,Java,High,9,2,3,18,7,17,True,1,True,3.25,0,2,0,0,4.57055156
Documentation,High,Mid,JavaScript,Medium,12,4,1,24,2,16,True,3,False,2.8125,1,3,0,0,6.01384219
Refactoring,Medium,Junior,JavaScript,Low,8,2,3,16,2,12,True,0,True,5.75,0,0,2,0,3.70522268
Refactoring,Low,Tech Lead,Java,Medium,9,4,2,18,2,10,False,0,False,3.5,2,1,0,1,3.110775
Deployment,Low,Junior,Other,Critical,2,3,3,4,4,10,True,1,True,3.25,0,3,0,0,1.16889609
Documentation,Medium,Senior,C++,Low,5,3,0,10,2,17,False,1,False,2.08333333,2,1,0,0,2.300375
Testing,High,Senior,Python,Critical,11,2,2,22,5,13,False,1,False,3.625,1,0,1,0,4.13600119
Documentation,Low,Junior,Other,Low,10,4,2,20,9,17,False,2,False,1.9375,3,1,0,0,4.52409375
Feature Dev,Medium,Senior,Java,Critical,6,3,2,12,4,9,True,3,False,2.08333333,2,1,0,0,2.66634375
Testing,Medium,Junior,JavaScript,Critical,2,4,0,4,2,15,True,3,True,3.625,2,0,2,0,0.93265023
Feature Dev,High,Senior,Python,High,4,2,0,8,7,9,False,0,True,3.625,1,0,1,0,1.62338715
Refactoring,Low,Tech Lead,Other,Critical,3,5,2,6,8,17,False,3,True,2.2,3,2,0,0,1.555092
Documentation,High,Senior,Other,Critical,5,3,2,10,2,15,False,3,False,5.58333333,0,1,1,1,1.92763
Client Meeting,Medium,Tech Lead,Other,Low,1,5,1,2,9,16,True,0,True,2.55,2,3,0,0,0.67955869
Design Review,High,Junior,JavaScript,Low,4,5,1,8,8,18,False,0,False,3.05,2,2,1,0,2.01185518
Code Review,Medium,Junior,Java,Critical,10,2,0,20,10,17,True,0,True,4.5,0,1,1,0,3.33304125
Deployment,High,Senior,Python,Critical,6,3,1,12,7,13,False,0,False,2.66666667,1,2,0,0,2.39105
Bug Fix,Medium,Junior,C++,Medium,6,4,2,12,6,12,False,0,True,3.9375,1,2,0,1,2.54816719
Code Review,High,Senior,Java,High,13,3,0,26,4,13,False,3,False,4.08333333,0,2,1,0,4.9113525
Design Review,Medium,Senior,C++,Medium,3,4,1,6,4,9,False,3,False,1.9375,3,1,0,0,1.65515625
Refactoring,Medium,Tech Lead,Python,High,4,3,3,8,1,9,False,1,True,2.91666667,2,0,1,0,1.97001544
Design Review,High,Mid,Go,Medium,1,3,1,2,8,9,True,1,True,2.91666667,2,0,1,0,0.75899044
Documentation,High,Senior,Other,Low,1,2,0,2,7,9,False,2,True,2.375,1,1,0,0,0.78362625
Feature Dev,High,Senior,Java,Medium,6,4,3,12,9,18,True,0,False,3.625,2,0,2,0,2.91084806
